Time,V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27,V28,Amount,Class
77450.2,-1.941902,-2.436088,1.354489,2.085469,-1.03909,-1.793008,2.482448,-2.261553,1.511589,-0.818407,0.544168,1.407975,0.592674,-0.34884,1.561561,0.305163,3.655232,-1.585162,-1.490603,0.799091,-0.023519,0.537213,-0.675301,0.029873,0.223577,-0.231581,0.084146,-0.408458,16.01,0
77456.0,0.789646,2.799886,-2.319313,-2.350738,2.080158,-2.217093,1.363642,0.086303,-0.625185,2.102019,1.271906,0.365702,-2.678874,0.841515,-1.197777,-0.233681,0.00728,1.763765,-0.219476,-1.143487,1.088625,0.491885,0.469089,0.821386,0.842458,-0.379813,-0.504878,0.252741,58.84,0
77456.8,-0.524935,-0.33274,-2.102092,1.057502,0.702985,-0.262043,-2.2522,1.885378,0.38261,1.602243,-2.881906,0.074291,-0.892141,0.042707,1.054998,0.3905,0.017988,0.011881,-1.351796,-0.728612,0.830583,-0.342642,0.701147,0.456034,0.429834,0.141797,-0.158255,-0.045346,18.35,0
77458.0,1.280772,-4.117393,2.330929,-0.905772,-0.150837,-0.130876,-0.064617,-2.048308,0.227026,0.851923,-2.801656,-1.700657,1.114855,0.838612,0.334148,-0.720045,0.710312,-1.118252,-0.119025,-1.050033,-0.120001,-0.698376,0.464684,0.239052,-0.278948,0.464387,-0.347107,-0.010585,22.85,0
77540.5,-1.229643,1.438002,1.205859,2.357988,0.145069,-4.987469,-0.698964,2.440646,-0.486288,-2.748469,0.615751,0.685159,-0.904959,-0.291529,-0.947716,0.551601,0.05618,-1.083739,-0.008271,-0.589134,1.082267,0.605728,-0.075179,0.044735,0.495624,-0.073945,0.275268,0.443216,41.77,0
77649.7,-0.981764,3.188644,2.539589,0.450168,-0.776024,0.397892,-0.396635,-1.236137,0.796441,-1.467051,-0.463945,-0.425433,-1.69899,0.777973,-0.2554,1.371001,-0.242841,-0.377983,-0.784024,0.031368,0.033095,0.502753,0.041204,1.155532,0.22304,-0.420319,-0.388906,0.160439,45.42,0
77679.2,-2.036656,1.152236,1.678494,1.665755,-1.519468,1.55285,0.523311,-0.947829,-0.238511,0.675501,-0.922055,0.394653,1.798971,1.139014,0.091703,0.247151,-0.534077,-0.474015,-1.332237,0.201818,0.505554,-0.048016,-0.539392,0.036493,0.655974,0.382474,-0.010698,0.614229,85.24,0
77696.5,5.397434,-0.930054,-0.460806,1.2557,-1.596018,1.430948,0.164603,0.579481,-0.861026,-1.129041,-2.720823,1.941214,1.171578,0.795561,0.389609,-2.43224,-0.745537,-0.23806,-0.937167,-1.36109,-0.723972,0.033308,0.030371,0.500818,1.008666,0.292084,-0.063718,0.540098,48.23,0
77735.7,-3.163873,-4.026796,-1.661785,1.470962,0.294668,-1.901434,-1.179509,-1.935795,-1.857664,2.223183,-0.196559,2.313565,-1.107573,0.580255,0.253996,0.928553,0.252663,0.915763,0.480305,-0.877059,0.542752,-0.069878,-0.477539,0.382973,0.45054,-0.205963,-0.127242,-0.416136,37.69,0
77859.6,-3.609454,-0.46936,1.484369,-1.038248,2.495995,-0.345588,-0.326082,-0.450769,1.468753,-1.374438,-0.176723,-0.715638,-0.69884,0.041534,-0.126754,1.110097,-0.010694,0.51595,0.149721,1.128206,-0.223989,-0.203043,0.458061,-0.174387,0.243658,0.995778,-0.355324,0.459501,2.33,0
77940.8,-0.984413,2.591133,1.285701,1.08726,-0.263906,-0.422144,-1.171257,0.009786,-0.275186,0.273793,-1.93312,0.029606,1.571301,1.115376,0.025728,2.704775,-0.573077,-0.080573,-1.257113,-0.324403,1.324307,-0.247715,-0.939333,0.481214,0.190281,0.353794,-0.107819,-0.302137,32.79,0
78193.4,-0.367247,1.074755,-0.135546,0.70263,-0.938438,0.716366,-0.004889,-1.10064,0.209407,-0.554259,0.845744,1.141572,0.624136,-1.931707,-1.079114,-0.671942,-0.790415,-0.504647,0.801882,0.561511,-0.313964,0.401105,0.202177,-0.018133,0.561354,-0.281663,0.01915,-0.315258,179.52,0
78326.8,-2.005859,-2.635852,-1.847569,0.150504,-0.528787,-0.454783,-0.485309,2.764165,-1.701558,-1.7832,-1.158542,-0.093996,0.640604,0.73085,1.056595,-0.114252,-0.393385,1.518513,-2.412981,0.05044,0.318524,1.269941,-1.020941,-0.231854,-0.663721,-0.765933,-0.074235,0.249928,53.35,0
78433.4,2.411939,-1.030257,1.24912,-0.358091,0.972973,1.945505,-0.315085,1.679282,-1.815048,0.940998,1.416515,1.216162,-1.474693,-0.243162,0.337988,0.467666,0.115018,1.328614,-1.122893,-0.19309,-1.250202,0.421069,0.340988,1.847933,0.501776,0.141137,0.092517,-0.094983,78.54,0
78506.1,0.260975,0.535104,-3.682105,0.356632,0.17658,2.955837,-0.213601,-1.193684,0.401804,0.106566,-0.178971,-1.672159,-0.194158,-0.684304,-0.242139,0.772828,-0.669518,-0.205664,0.469044,-0.21652,1.93273,0.168676,-0.763537,-0.463171,-0.459524,-0.3514,0.194903,-0.331953,10.92,0
78530.2,-0.662412,2.213543,-0.974092,1.216137,-2.942081,-0.624555,-1.4372,0.467421,-1.548335,2.966508,-2.246564,1.484929,1.092967,0.366095,0.060885,1.958012,2.45266,-0.192681,0.136733,-0.443966,-0.866139,0.313888,0.153472,-0.888604,0.222934,0.120597,-0.21823,-0.199957,22.59,0
78605.8,5.84756,-0.982703,4.103705,-1.332692,0.78902,-2.529072,2.478294,-3.331908,1.296084,-0.09231,0.594268,-0.105021,0.492997,-1.073445,-1.046572,-0.311944,1.467265,0.815601,-0.191416,-0.378917,-0.25965,-0.349108,0.216202,0.553722,1.128648,-0.369962,0.248263,0.154369,31.2,1
78644.4,-0.659493,-1.987418,0.51607,3.839338,0.470334,-1.326631,-0.255121,-1.777827,0.027697,0.979552,-0.949119,-4.256409,0.344563,-0.592575,-0.839638,-0.801485,0.397287,-0.379201,0.806386,0.765489,-0.200468,-0.353031,0.078517,-0.080235,-0.856784,0.815266,0.259277,-0.139046,41.75,0
78758.1,1.167234,-4.448669,2.25517,-2.855941,-1.538943,-2.626769,0.8247,-1.513703,0.632612,-0.724657,2.73165,-1.195903,-0.712842,-2.379182,-0.300525,-1.695711,1.125406,-0.226037,0.922075,1.093308,-0.574721,-0.286601,0.85803,0.074569,0.277346,0.423463,0.33731,0.114776,73.12,1
78866.6,2.792723,-0.132211,0.973421,-0.320129,1.784076,-1.180918,-2.729967,1.021198,-1.52643,-1.604248,1.733423,1.263321,-0.426223,-3.598158,0.596439,0.699311,0.512983,0.437719,-0.157204,-0.329896,-0.819379,-0.47268,0.197654,0.186486,0.386136,-0.599036,-0.602237,-0.113912,6.29,0
78874.9,-2.039895,0.360265,-2.454806,2.137532,-1.437083,2.683951,0.850534,-1.64538,3.134359,0.380482,0.227645,-0.085259,0.5806,0.620775,-0.967489,-0.225415,0.114844,0.541733,0.519731,0.132243,-0.407647,-0.407746,-0.732545,0.327028,-0.301144,-0.081673,0.086292,0.00118,9.47,0
78891.4,-0.011223,-1.752945,0.503868,-0.566567,-0.151041,1.951391,0.819738,-0.890034,-0.222819,2.292526,-0.421228,0.052141,0.826492,0.254245,-0.417004,-0.784722,-0.010024,0.611714,1.14478,-1.177711,1.305766,-0.195477,0.568597,-0.40701,-0.787521,-0.559218,-0.120125,0.157228,5.19,0
79187.7,0.062385,-0.484714,2.095259,0.003597,0.489105,5.242657,-0.01304,-1.085003,0.719658,1.052194,0.412459,0.205149,1.844554,1.603562,-0.13098,-0.679244,0.426024,-0.603547,0.76714,0.340816,1.977801,0.998568,-0.663226,-0.286294,-0.935709,-0.910522,0.041315,-0.357715,33.46,0
79237.1,3.282371,2.242925,-0.508801,-0.59461,2.596652,2.889431,-1.512881,-1.65466,-0.450522,0.618041,-0.70392,0.591228,2.427038,-1.6612,-0.498497,-1.464047,-0.830388,-0.27394,-0.63025,0.417908,0.111819,0.202668,-0.188562,-0.118432,-0.171449,-0.10591,0.152085,-0.577047,19.59,0
79239.3,0.575883,-1.682763,-0.635044,-2.82811,-0.627011,0.468286,0.741492,-1.849798,0.611744,1.633679,-0.676538,0.001194,-2.574191,-1.059829,0.302582,1.008549,-0.594839,2.48154,0.272038,-1.023402,0.953469,-0.849217,0.201922,-0.512803,-0.663635,0.409806,-0.094289,0.517702,19.42,0
79437.8,-2.035867,-3.021082,-0.898929,5.235033,1.457808,0.933412,0.952146,-0.755997,4.083917,0.656589,0.499248,1.287617,-1.58448,-1.038932,-0.274612,1.046402,-1.288438,-0.062615,-0.181003,-1.26534,-0.376986,0.367526,-0.911936,0.778848,0.228822,0.147373,0.002972,-0.327697,10.84,0
79621.0,-1.299394,0.700926,-1.22125,0.341846,-1.571378,0.760743,0.85342,-2.537989,0.100714,-2.181057,-2.550315,-0.776459,3.480609,0.916107,1.557094,0.642217,0.203922,0.832383,-0.554295,0.378154,0.871924,0.474053,0.76408,0.100768,0.827239,-0.088691,0.768644,0.172082,8.92,0
79648.9,-0.767893,-2.284019,-1.514235,-1.737511,-0.155094,-2.146856,2.097141,0.172646,0.104965,-1.670388,-1.053866,-2.902925,2.013269,-1.675006,-1.500944,1.491683,0.384694,0.11224,0.294899,0.766653,0.073982,-1.046174,0.450776,0.233071,0.572759,-0.532024,-0.264724,0.117627,24.59,0
79678.0,-1.889023,-4.557543,0.369812,1.620958,-0.225392,0.923709,0.654352,0.016365,0.203441,1.933765,-1.32138,1.010685,-1.469537,-0.939018,1.337656,-1.277044,-0.239802,2.195178,0.888811,-0.592468,-0.41913,-0.115301,0.806603,-0.552761,-0.519283,0.303836,-0.61019,-0.273323,92.65,0
79696.9,-0.170178,-0.065511,-2.557399,0.640663,0.968063,-1.116417,2.694117,0.529534,-1.503567,2.323119,-0.717148,0.23386,-0.605772,0.737425,-0.538598,-0.444237,-0.158793,-0.466628,0.928906,-1.010893,-0.027517,0.060637,-0.076627,0.534357,-0.735263,0.241891,-0.451872,-0.152633,160.92,0
79786.5,2.30462,-4.742439,2.273471,0.220856,2.665767,-1.089825,-0.304661,-0.059924,3.43732,0.44732,-1.150869,-1.129392,0.556053,-1.02028,3.10436,-0.725683,0.129392,-0.694684,0.308665,1.026322,0.151141,-0.19961,-0.620967,0.637247,-0.047865,-0.096028,-0.837039,-0.046497,10.3,1
79802.1,-0.80221,-3.537038,1.854605,-0.969383,3.313735,2.383596,-1.167844,2.135115,2.409848,-0.801284,-1.415127,-2.817927,0.473438,-1.149966,0.459144,-0.599398,-0.773956,-0.521979,-1.126508,-0.451644,-0.545639,-0.009594,0.064099,-0.59113,0.538171,-0.067964,0.54533,0.072325,13.98,0
79971.7,0.138208,-0.951043,1.152255,0.060793,1.500725,2.704153,-1.179117,0.956549,0.875507,0.656627,-0.593643,-0.539915,-0.726609,-0.713281,-0.939695,-0.110303,-0.752205,0.404987,0.04936,0.135924,-0.202585,0.046698,-0.152058,0.430192,-0.216279,0.159946,-0.474164,0.213622,5.93,0
80123.2,-1.118522,-1.767103,-2.134195,-2.205791,-0.841683,2.525465,-1.043613,-3.444671,0.546846,-1.597101,1.116588,-0.550519,-0.340988,1.414601,0.690942,-1.31562,-1.091116,-1.658022,2.256125,-0.693361,0.866528,-0.360764,-0.663911,0.011898,-0.159702,0.341539,0.295591,-0.177042,70.84,0
80149.5,-2.879909,-2.318951,-4.277495,-0.497077,-0.020629,-1.925877,-2.049923,-0.025079,-0.945591,-0.305198,-0.503234,0.325192,-0.703458,-0.577442,-2.104827,-0.053129,0.088035,-0.165195,1.656923,0.130826,-0.115909,0.338309,1.29902,0.139466,-1.087036,0.184025,-0.31913,-0.576743,113.24,0
80165.8,3.395122,2.869617,-1.69637,-1.627521,0.279996,-1.49169,-0.219119,-1.112036,-0.59912,-2.012909,1.133157,1.573843,-0.124698,-0.04282,0.703724,0.002007,1.716752,-1.22373,0.74615,-0.091785,-0.830528,1.523027,1.466457,-0.114713,0.217421,-0.20069,-0.112626,-0.33975,40.49,0
80296.6,-2.560524,3.572187,-0.072654,0.091615,-1.416906,0.320135,-2.439488,-1.206459,-1.795218,1.853134,-2.263713,-1.541715,-2.548111,-1.051533,-0.513983,1.032102,-0.220353,-0.381694,0.25992,-0.355963,1.785117,-0.400569,0.254356,0.456081,-0.302971,0.070436,-0.181788,0.082206,23.87,0
80347.4,0.201848,-0.271733,-2.165612,3.375358,1.025113,-2.677148,-0.681933,-2.447095,1.1403,-0.031222,0.005588,-1.101317,-0.392702,0.930043,1.180968,0.893445,-1.540669,-0.173019,0.219538,-0.590542,-1.228901,-0.87205,0.922084,-0.65751,0.023252,-0.066587,-0.055817,-0.095958,11.56,0
80354.4,1.578274,0.068984,-1.172523,0.092989,-2.233336,0.802055,-1.10468,-0.971997,0.767671,-0.583819,-0.481022,1.526568,-1.211078,0.588833,1.06206,1.231725,2.160398,-0.596953,-0.752211,0.656799,0.696475,-0.535942,0.298065,1.503359,0.051169,0.393342,0.572297,0.751124,50.74,0
80482.9,0.491399,2.427172,-1.477696,0.045062,-0.780465,-3.177148,-2.600477,0.670532,0.672868,-1.493001,2.134195,-1.451198,0.320157,-0.490598,0.119623,0.948452,0.751732,0.658031,0.502802,-1.022909,0.840392,-0.71864,-0.065191,-0.19388,0.171171,-0.206453,-0.057533,0.48566,48.95,0
80522.2,-2.590507,-0.004778,-2.087957,1.221322,-1.27043,0.064941,-2.148901,2.013845,0.108915,0.197464,1.136121,-1.636101,-0.765361,0.200916,-1.970817,-1.74655,-0.815179,-1.060705,-0.298015,0.419881,0.555467,1.226378,-0.01391,0.085183,-0.012164,0.136411,0.144593,0.276635,34.45,0
80612.8,1.836417,1.006026,2.830176,0.04846,-1.069111,-0.755039,-0.171688,-1.689668,-0.91778,-1.633767,0.471353,0.462588,-2.201316,-0.772786,2.041508,0.664768,0.450971,-0.61751,0.248978,-0.011662,-0.590182,-0.33468,-0.289734,-0.821527,-0.647077,-0.084959,-0.307792,-0.090275,6.5,0
80763.5,-3.211306,1.552198,3.898973,1.860728,1.976342,1.055132,0.430839,0.134912,-1.368403,0.98908,0.864304,-0.605342,0.654583,-0.819884,-0.704952,0.818167,0.427338,-0.215622,-0.301311,0.140466,-1.359556,-0.513599,-0.777808,0.006541,0.532213,0.203234,-0.185655,-0.211979,7.45,0
80781.3,-1.507733,3.873332,0.127554,0.361771,-3.690567,-1.9901,-0.071665,-0.776764,0.199094,0.171826,0.822842,-2.443756,-1.375396,-0.11769,-0.724132,-0.327515,0.10822,-0.692512,0.166634,0.437202,0.048207,0.488493,-1.335957,-0.323404,0.436251,-0.36815,-0.362984,-0.03788,21.92,0
80808.2,4.965362,-5.134894,6.812076,-2.227369,0.66545,-4.256783,2.149891,-2.658672,4.207005,-0.186165,1.414443,-0.197434,1.816774,-3.168433,-1.074717,0.874977,1.661886,-1.285049,-1.468275,0.04996,0.425628,0.048725,0.002628,-1.051801,-0.160953,-0.112726,-0.187082,-0.583953,12.21,1
80810.3,1.169473,1.677014,-1.489223,-0.336815,-0.868675,-0.821009,0.800025,0.806634,1.608176,1.510632,-0.235438,3.715788,1.928829,-0.77758,0.141603,-2.096136,0.027056,1.555916,2.410464,-0.097472,0.248061,0.410267,1.217151,-0.542456,1.298251,-0.135049,-0.424723,-0.094578,73.08,0
80910.4,-1.61921,0.812114,-3.096709,0.256526,1.160716,2.49885,1.104094,2.216135,-0.906258,0.565006,-3.054867,-0.149029,0.48129,0.563841,-1.760634,-0.411842,-0.248903,-0.398881,0.628338,-0.174265,0.073576,-0.331853,0.65467,0.628688,-0.150745,1.21414,-0.278203,0.302159,15.2,0
80925.8,-1.902001,1.497377,1.302489,-1.83237,-0.228313,3.147487,-1.320978,0.626613,0.501983,-0.060606,-2.37229,1.083351,0.014456,1.304173,0.259226,0.068051,0.369781,-0.918038,1.350359,-0.301722,-0.268564,0.87589,0.15207,-0.130485,0.202312,0.266623,-0.042953,0.276699,2.74,0
80942.4,-2.541109,0.507135,1.499765,1.12614,-3.917686,-0.213332,-1.969438,2.004851,-0.584564,1.683742,-1.667801,0.510729,0.009882,3.265697,1.317534,1.175767,2.012787,0.263799,-0.086239,-0.17161,0.242827,-1.877528,0.00143,0.125155,-0.076194,-0.652053,-0.054385,-0.46011,121.79,0
81001.6,3.547515,-0.498497,-3.86566,-0.374014,1.565289,0.296724,-1.482478,-1.057565,-0.429208,-0.630184,-1.726072,-0.088378,-1.659758,1.121279,1.198052,-1.05892,-0.711335,-0.393233,-0.027315,0.206429,0.343002,0.298034,0.95534,0.033312,-0.636769,-0.685392,0.59373,0.152897,108.75,0
81044.1,0.412905,0.869752,0.300356,0.784553,-0.65134,1.778202,-0.851448,-1.408459,-2.530005,-0.340739,1.736948,-0.597943,-1.715526,0.336519,-0.728231,1.634282,1.066638,-1.181461,-0.150709,-0.607014,-0.859633,-0.037911,0.503062,-0.04509,-0.252341,-0.939693,-0.241666,0.165541,28.47,0
81099.7,-2.683882,2.48437,-1.093775,0.350848,-0.697754,-1.982312,0.714258,-0.932457,-1.246461,-3.405814,1.785163,0.008039,1.377064,0.732746,1.237565,-0.595486,-1.362289,0.709022,0.112839,-0.37482,0.550158,0.208844,0.392829,-0.56421,0.477946,-0.001972,0.393768,0.290476,14.64,0
81181.6,1.372596,-0.215256,1.329785,2.011756,1.060659,0.341414,1.154777,-0.81971,2.265377,-2.410619,0.047144,-0.530752,-0.797554,0.360583,-1.258865,2.271484,-1.34209,-0.884327,-0.906259,0.159534,0.751514,0.356516,0.905219,-0.456529,0.322042,-0.129284,0.082782,0.332604,16.97,0
81208.4,-3.384541,3.856657,-0.272198,-2.909781,-1.2112,0.172403,-1.124323,-3.193196,0.14484,-1.034508,0.892303,-1.396818,2.814348,0.606843,0.220118,0.657741,-1.80802,-0.461987,1.545285,-0.257292,-0.046538,-0.316183,0.900401,-0.135002,-0.612008,1.098384,-0.499083,-0.029214,74.99,0
81642.6,-1.683589,-1.359027,-1.986205,-0.977986,1.720236,-3.205199,2.04531,1.697095,0.761703,0.180844,0.379098,1.86098,-2.172532,0.859279,-0.834607,0.871622,-0.609055,0.657127,-1.342021,-1.360328,-0.08375,0.97297,0.329716,0.291993,0.420539,-0.169083,0.221679,-0.173902,46.72,0
81657.7,-0.62803,-0.367746,-1.022359,-0.119625,-0.445005,-1.192547,-0.228087,0.2421,-1.645723,0.598354,-0.676525,0.259133,-0.827925,1.241141,1.069433,-1.107688,0.52111,1.344497,-0.821755,-0.698382,0.544488,-0.885977,-0.478026,-0.559945,0.365437,-0.294924,-0.1033,-0.224497,14.68,0
81697.1,2.297027,-1.664664,-2.637947,-2.620302,1.21262,1.290625,2.025433,-1.966184,-0.345962,3.479129,-0.414286,-0.736605,-0.026145,0.626127,0.574061,-0.648566,-0.580702,-0.275598,-0.632742,-0.992384,1.339223,-0.275804,-0.215335,-0.176089,-0.03936,0.185175,-0.168847,0.341806,344.45,0
81819.0,1.195632,-0.369778,-1.248573,1.964923,-0.283274,-2.094266,1.656394,-1.132534,1.299534,-3.603784,-0.505204,1.516552,0.006385,0.706686,-1.008826,0.367022,0.003724,0.226211,1.767376,1.048504,0.586662,0.545353,-0.558962,-0.260049,-0.749262,-0.540749,-0.321779,-0.008737,3.91,0
81895.6,-2.450017,-0.075874,-0.288663,-2.054214,2.666952,-2.232071,1.812549,-3.515001,-0.212823,-1.716596,-0.896845,2.366609,-0.431782,-1.305004,0.54543,-0.375511,0.149597,-0.850104,-0.749854,-0.633062,0.591432,-0.15374,-0.644486,0.0893,0.038857,0.244312,-0.174876,-0.023271,11.92,0
81930.1,0.843357,-1.955154,1.660847,0.029781,-1.924734,-1.867897,-0.161247,-0.857945,1.129115,-0.411011,0.415286,-1.109494,-0.028617,1.554281,-0.165684,-0.583684,-0.857406,-0.01745,1.221406,-1.095926,-0.036976,-1.161624,-0.252334,0.14501,-0.772628,-0.189456,0.105448,0.039341,12.24,0
81936.4,0.677917,-1.88783,0.543683,-1.086682,1.248229,-3.893875,-0.469811,0.154175,2.01915,0.124409,0.258021,0.490919,1.559397,-0.451201,-1.569394,-1.683133,0.659275,0.2075,-0.222163,-0.471046,0.13395,0.142146,0.295006,-0.61182,-0.862549,-0.389095,-0.49041,-0.420878,27.86,0
82058.7,3.139473,-4.391267,0.880261,1.642675,1.726234,0.467187,2.141187,2.780783,-0.452227,0.641376,1.74831,-1.126932,-0.304774,-0.739397,0.515612,-2.003549,1.425985,0.496233,0.511282,-1.899404,-0.770473,1.010207,-0.109072,-0.951428,0.108349,0.289271,0.192912,-0.045122,95.47,0
82083.9,2.271127,-1.359823,1.012167,0.244532,-0.232655,-0.63868,-0.557383,0.050291,-0.437997,1.050734,-0.734498,2.050395,-0.72261,1.087058,1.077376,0.175077,0.076191,-0.677669,-0.448129,0.176641,-0.033434,0.801868,-0.279489,-0.217465,-0.813868,0.274095,0.200798,0.293125,66.31,0
82132.8,2.066873,1.528219,1.557573,1.104902,1.335748,-3.104047,-1.784105,-1.969647,1.900555,-1.122242,-0.853552,0.008704,-1.54769,0.449607,-2.382881,-1.242906,0.197343,-1.154262,1.125898,0.037195,0.83857,0.242588,-0.007335,-0.549955,0.454249,0.187942,0.75665,0.24852,28.56,0
82177.0,-0.794806,0.56062,0.791118,2.106247,2.310825,-0.272958,-1.971845,-2.890615,-1.705104,-0.848213,2.061497,1.986613,1.194866,1.453693,-0.791232,-1.5995,-0.999073,-1.891628,-0.965428,-0.406631,0.123484,0.09181,-0.423999,0.313975,-0.327771,0.004278,-0.402882,0.3266,4.99,0
82268.7,0.041669,1.314909,-2.279236,0.315902,1.000524,-3.444295,1.894913,-1.948177,0.315569,2.562374,1.308571,-1.947956,-0.221555,1.457274,-0.913578,-0.379873,-0.385009,0.529925,-1.332059,0.503207,-0.461333,-0.007684,-0.138254,0.330982,-0.010286,0.613518,0.359126,-0.238597,77.18,0
82275.9,7.730596,-3.480464,3.675456,-1.210035,0.423741,-4.155555,1.532416,-2.159278,4.088946,-1.895079,0.702228,-0.271594,1.953295,-1.513428,-1.531963,1.25529,0.252344,0.616067,0.850343,0.743144,-0.213836,-0.491002,-1.188039,-0.57889,0.052771,-0.315252,-0.402196,0.006795,8.24,1
82297.3,2.685884,-0.108505,-2.122988,2.304503,-1.353272,2.493015,-0.426861,0.160807,2.335559,-1.937146,-1.439033,-0.426931,-0.174182,3.121557,-0.993313,-1.376706,-0.928903,0.215798,0.426431,-0.568289,0.015582,1.318415,0.021622,0.177139,0.923505,-0.297307,-0.277089,-0.140905,15.15,0
82460.3,-1.055821,-3.52737,0.258611,0.392905,-0.324908,0.417034,0.41871,-2.052222,0.431891,0.800534,-2.188621,1.912889,-1.53788,-1.344807,0.225891,0.564404,0.771911,0.521515,-0.450409,0.087251,-0.234571,0.118109,0.042088,-0.278635,-0.169751,-0.788902,0.301306,0.089267,22.41,0
82465.8,-4.61336,1.536381,-0.099378,-1.696689,-1.792595,-1.159782,-1.511141,-1.243023,2.544653,0.531947,2.790088,0.295132,0.720864,-1.040537,-0.187943,-0.086218,0.615499,-0.046001,0.304484,0.253591,-0.224339,-0.274968,-0.411307,0.597271,-0.147855,0.140086,-0.056824,0.318785,9.31,0
82513.0,-3.976175,0.586864,-2.351795,0.707604,-0.256185,-2.491312,0.547727,0.349558,-0.345975,-0.149877,0.22133,1.540414,-0.391162,1.196878,-0.041889,1.36772,-0.2334,-0.619435,-0.95132,-0.027178,-0.587536,0.951931,-0.535634,-0.380791,0.284085,0.50506,0.265342,0.317605,9.09,0
82577.2,-0.160432,-0.128087,3.770183,3.061264,1.248532,1.864837,1.392731,-1.880427,-0.059331,2.145376,0.987131,-0.083138,1.877565,0.436323,0.84513,0.395339,0.537154,0.569555,1.126384,1.149261,-0.334142,0.240958,0.781435,-0.072601,-0.639905,-0.387017,-0.304736,-0.137454,71.1,0
82589.2,-1.492457,1.993417,-0.518789,2.283995,-1.97592,-0.595414,0.169161,1.264032,1.711204,-0.771588,1.361351,-2.198919,1.084323,-1.584444,0.49958,1.191919,0.880658,-1.523828,-0.387601,0.576202,0.509848,0.18702,-1.353581,0.661145,0.672838,0.069741,0.082965,0.150918,140.48,0
82668.4,2.920886,0.485333,-0.358275,0.690975,-0.019422,0.00042,-2.864616,0.81523,1.752844,1.462534,1.303211,-0.069296,0.181286,1.40762,0.970152,1.568932,-0.667733,-0.631178,-0.288226,-0.757919,-0.978856,0.317632,0.246264,0.13588,0.172942,-0.623433,-0.174241,-0.088041,22.45,0
82835.1,0.097012,-2.827615,-1.738749,-0.790511,1.85004,0.4413,1.657207,-0.190902,0.00148,0.715342,-0.242844,-0.816771,-1.853955,-0.706428,0.935291,1.330712,-0.76743,-1.611734,0.803063,0.055696,-0.997812,-2.108424,-0.592319,-0.255478,-0.563029,0.294701,-0.294932,0.003721,2.9,0
82843.3,4.746979,0.227527,-0.21649,-0.168302,1.169536,0.918569,-1.627988,-0.641094,-0.998522,-0.405122,2.503147,0.807255,-0.09926,1.470392,0.210809,-1.729053,1.651639,-0.145393,-1.955223,-1.285626,0.835323,-1.073193,0.829523,0.044726,0.349015,-0.109381,0.189962,0.09497,34.35,0
82909.2,-0.07706,-2.063794,0.671909,-3.290833,1.628402,0.331973,0.75303,-4.080436,-1.684431,-0.724932,0.923189,-1.232638,3.170849,-0.311099,-1.13641,-0.19723,-0.943903,-1.100999,0.876182,0.412493,0.382329,0.865355,0.299213,-0.589051,0.346448,-0.479856,-0.17351,-0.013715,10.64,0
82920.4,-0.29436,-3.469588,-1.813363,-0.040766,-1.067571,1.897953,2.10481,-1.746972,0.089411,2.268562,-0.183928,-0.532088,1.070497,-0.323964,1.421492,-0.627788,-0.471072,0.734553,0.087138,0.087126,-1.41432,-0.239536,0.531223,-0.432492,0.342549,0.114144,-0.072489,0.407326,37.81,0
